"wsc_id","valid_wsc_id","specific_epithet","subspecific_epithet","sp_author","sp_author_year","has_parantheses","species_lsid","sp_status","wsc_genus_id","genus","gen_author","gen_author_year","genus_lsid","family","fam_author","fam_author_year","family_lsid"
"46794","4170","aenea",\N,"Kroneberg","1875","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46795","4162","affinis",\N,"O. Pickard-Cambridge","1876","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46796","4174","atra",\N,"Kulczyński","1885","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46797","4162","attica",\N,"Simon","1884","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46798","4170","banksi",\N,"Petrunkevitch","1911","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46799","4170","cubana",\N,"Banks","1909","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46800","4170","distincta",\N,"Banks","1892","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46801","4173","hentzi",\N,"Banks","1907","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46802","4174","hilgendorfi",\N,"Karsch","1879","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46803","4170","itemvarians",\N,"Bonnet","1955","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46804","4170","laevisternis",\N,"Simon","1909","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46805","4170","linyphiformis",\N,"Bösenberg & Strand","1906","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46806","4170","melania",\N,"Chamberlin & Ivie","1947","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46807","4173","modesta",\N,"Banks","1896","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46808","4173","nigripes",\N,"Keyserling","1884","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46809","4162","nigrofasciata",\N,"L. Koch","1882","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46810","4164","orotes",\N,"Archer","1951","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46811","4162","scabristernis",\N,"Kulczyński","1887","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46812","4164","singaeformis",\N,"Scheffer","1904","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46813","4170","theridiformis",\N,"Bösenberg & Strand","1906","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46814","4173","truncata",\N,"Banks","1901","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46815","4170","variabilis",\N,"Emerton","1884","1",\N,"SYNONYM","333","Hypsosinga","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:01495","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46816","4191","rogersi",\N,"O. Pickard-Cambridge","1879","1",\N,"SYNONYM","335","Isoxya","Simon","1885","urn:lsid:nmbe.ch:spidergen:01497","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46817","4195","testudinaria","benina","Strand","1913","1",\N,"SYNONYM","335","Isoxya","Simon","1885","urn:lsid:nmbe.ch:spidergen:01497","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46818","4182","tuberifera",\N,"Dahl","1914","1",\N,"SYNONYM","335","Isoxya","Simon","1885","urn:lsid:nmbe.ch:spidergen:01497","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46819","4198","aries",\N,"Mello-Leitão","1937","1",\N,"SYNONYM","336","Kaira","O. Pickard-Cambridge","1889","urn:lsid:nmbe.ch:spidergen:01498","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46820","4198","cornifera",\N,"Mello-Leitão","1943","1",\N,"SYNONYM","336","Kaira","O. Pickard-Cambridge","1889","urn:lsid:nmbe.ch:spidergen:01498","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46821","4198","fasciolata",\N,"O. Pickard-Cambridge","1889","1",\N,"SYNONYM","336","Kaira","O. Pickard-Cambridge","1889","urn:lsid:nmbe.ch:spidergen:01498","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46822","4206","minutissima",\N,"Mello-Leitão","1941","1",\N,"SYNONYM","336","Kaira","O. Pickard-Cambridge","1889","urn:lsid:nmbe.ch:spidergen:01498","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46823","4206","obtusa",\N,"Keyserling","1892","0",\N,"SYNONYM","336","Kaira","O. Pickard-Cambridge","1889","urn:lsid:nmbe.ch:spidergen:01498","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46824","4198","spinosa",\N,"Simon","1896","0",\N,"SYNONYM","336","Kaira","O. Pickard-Cambridge","1889","urn:lsid:nmbe.ch:spidergen:01498","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46825","4214","alayoi",\N,"Archer","1958","1","urn:lsid:nmbe.ch:spidersp:016233","SYNONYM","337","Kapogea","Levi","1997","urn:lsid:nmbe.ch:spidergen:01499","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46826","4215","franganilloides",\N,"Brignoli","1983","1",\N,"SYNONYM","337","Kapogea","Levi","1997","urn:lsid:nmbe.ch:spidergen:01499","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46827","4216","nympha",\N,"Simon","1895","1",\N,"SYNONYM","337","Kapogea","Levi","1997","urn:lsid:nmbe.ch:spidergen:01499","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46828","4213","setospinosa",\N,"Chamberlin & Ivie","1936","1",\N,"SYNONYM","337","Kapogea","Levi","1997","urn:lsid:nmbe.ch:spidergen:01499","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46829","4218","mitis",\N,"Pavesi","1897","1",\N,"SYNONYM","338","Kilima","Grasshoff","1970","urn:lsid:nmbe.ch:spidergen:01500","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46830","4219","simillima",\N,"Lessert","1915","1",\N,"SYNONYM","338","Kilima","Grasshoff","1970","urn:lsid:nmbe.ch:spidergen:01500","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46831","4261","albigera",\N,"Yin, Wang, Xie & Peng","1990","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46832","4236","albonigra",\N,"Franganillo","1931","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46833","4220","albotaeniata",\N,"Simon","1906","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46834","4226","antarctica",\N,"Simon","1905","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46835","4236","bellona",\N,"Banks","1898","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46836","4220","camerunica",\N,"Strand","1908","1",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46837","4261","chhagani",\N,"Patel","1975","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46838","4236","cymotympa",\N,"Chamberlin","1924","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46839","4231","flavescens",\N,"Simon","1882","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46840","4225","ishango",\N,"Grasshoff","1971","1","urn:lsid:nmbe.ch:spidersp:016257","SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46841","4226","lintearia",\N,"Keyserling","1893","1",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46842","4239","mormon",\N,"Keyserling","1892","1",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46843","4261","nenilini",\N,"Marusik","1986","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46844","4236","nigrovittata",\N,"Mello-Leitão","1947","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46845","4236","octopunctata",\N,"Caporiacco","1955","1",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46846","4237","phragmiteti",\N,"Nemenz","1956","1",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
"46847","4225","punctipedana",\N,"Strand","1913","0",\N,"SYNONYM","339","Larinia","Simon","1874","urn:lsid:nmbe.ch:spidergen:01501","Araneidae","Clerck","1757","urn:lsid:nmbe.ch:spiderfam:0102"
